"id","trial","treatment","Y.1","Y.2","Y.3","Y.4","Y.5","Y.6","Y.7","Y.8","Y.9","Y.10","Y.11","Y.12","Y.13","Y.14","Y.15","Y.16","Y.17","Y.18","Y.19","Y.20","Y.21","Y.22","Y.23","Y.24","Y.25","Y.26","Y.27","Y.28","Y.29","Y.30","Y.31","Y.32","Y.33","Y.34","Y.35","Y.36","Y.37","Y.38","Y.39","Y.40","Y.41","Y.42","Y.43","Y.44","Y.45","Y.46","Y.47","Y.48","Y.49","Y.50","Y.51","Y.52","Y.53","Y.54","Y.55","Y.56","Y.57","Y.58","Y.59","Y.60","Y.61","Y.62","Y.63","Y.64","Y.65","Y.66","Y.67","Y.68","Y.69","Y.70","Y.71","Y.72","Y.73","Y.74","Y.75","Y.76","Y.77","Y.78","Y.79","Y.80","Y.81","Y.82","Y.83","Y.84","Y.85","Y.86","Y.87","Y.88","Y.89","Y.90","Y.91","Y.92","Y.93","Y.94"
1,1,0,-2.77947688343487,-2.20310729796447,-1.02925721380989,-0.0625091508459901,0.575380365996523,0.426139497384051,0.317215657345992,0.360727913444999,-0.0668448754512169,0.684968688191536,-0.314837286078028,-0.210146162265709,-1.19643768962027,-0.65813131654147,-0.135345003666374,0.161384100962526,0.938775788134616,2.41787409441272,4.16792887859201,5.88109498745316,7.58340036771903,8.59888550341682,8.83219436045101,7.60793113111996,6.73415168593545,6.06277481525485,5.70371286268068,4.37971187612482,4.28941169767462,4.15827189724982,4.94178834010444,4.48417029236717,3.4001148533933,3.00641755020154,3.63422696767856,3.99329088717676,4.02568989502264,3.77336258231509,3.75969537805729,2.8390575944944,2.15546755696593,1.16647302466187,2.05410961090195,1.4010934611685,1.70291158888417,2.01826334101385,2.14022642921425,1.82515302850539,1.16234749656318,0.980829344139408,1.37507750037179,2.07744875291725,2.2099650881278,2.37315773839424,2.08038076283411,1.999353521609,1.77619629559176,1.01625995397516,0.546449513932353,0.0560731279768196,-0.112536955619943,1.39129830108943,3.26900223025924,4.45302989880564,3.48069002822567,1.49353966467898,0.196842915497681,-0.349870061571333,0.063966857473475,1.18014976595105,2.26783476649261,2.49502962454983,2.58559687215515,2.32048528538459,2.51513413363575,2.29915342987148,2.40825777179005,2.61075145024254,2.40242496170163,1.48176400191842,1.23806156220063,1.16722045276412,1.14164926013758,0.747349015663581,0.0794065591264761,-0.202909997703484,-0.790692135846795,-0.650914732878972,-0.714975518832568,-1.06798272748074,-1.56161321888648,-2.15460236148734,-2.6886157497252,-2.61713350297181
1,2,0,-1.58159248976469,-1.53538448295197,-0.413561423227828,-0.113774580700663,-0.299320424331419,-0.670227275273548,-0.421975438506869,-0.132311342834557,-0.0667175769929576,-0.1659659031705,0.897280339623045,1.44676516553914,1.53520119669052,1.04680331826313,0.957821762542061,0.433162789842301,0.904351825430912,1.95826671328657,4.05429365850486,6.92812878426394,8.88146660473603,10.0173841476232,9.18088452131591,8.66541155156645,8.23466002201884,7.96783430913355,5.83876032259796,4.29119578432282,3.27777656123557,3.39604969753714,3.37753779458435,2.68777154365801,2.08535352715057,1.57973594026582,1.79972481518346,2.01510366919392,1.67412056016292,1.36158819487254,-0.102295141285666,-0.432211768657689,-0.759508227108528,-0.552096717132893,-0.212309762145094,0.0972370757394635,0.562128066985656,0.80110607756575,1.09378704711369,0.881608686440582,0.163576197279319,-0.00230371467588553,0.0563973598967598,0.722469326297851,1.5706982966783,1.20484570149589,1.19713444585786,0.361207137003708,0.172477804906736,-0.240306184730709,-0.728141776686857,0.113758904688827,0.967646040269798,1.98516494949369,1.97952124374352,1.70870877970958,1.16672208418893,-0.377244499470816,-0.277990284340434,0.330441376441245,1.1561193684673,1.88087556757377,1.81704731032158,2.84094278708061,2.44886212967415,1.71877079320824,1.3354164991823,1.60210914758211,2.2088205344843,2.50641795554116,1.83697704511973,2.23710270303431,1.65167507274473,2.45407937398824,2.09213141544313,2.15870677882504,1.44590832310724,0.987383178873949,-0.0719876555957984,-0.270263492510395,-0.804314294904499,-0.696562738687559,-1.5636372217166,-1.55196930858434,-1.72851840921966,-1.66804845173907
1,3,0,-1.37813079524127,-1.28987225675501,-0.960442545824667,-0.305783527129778,-0.2658615202867,-0.0811393763806343,-0.39127004442757,-0.134280569336732,-0.460911523611297,-0.557964039081917,0.183245511420581,1.19143708904368,1.28758462406059,0.720568679780753,0.245557959439763,0.282381246995388,0.619579305766999,2.01338067318872,2.86628205450528,4.10298027074113,4.95502172960196,5.67063265470148,5.63582830599508,5.32202747842259,5.17453552390977,5.01239663034406,3.96230822284203,2.51663186436195,1.48759610362584,1.52037502388846,2.17238236544282,3.10290675870696,3.63526048532732,3.26876328879646,2.683781077972,1.44837652688219,1.19652276639317,1.20018142333393,1.15718517879849,1.18983770243095,1.12973946295074,1.17978905235658,1.20448474739067,1.47137270996948,2.11626502646857,2.41780201696366,2.36695701770348,1.88782996169763,1.82014672670122,1.45533212387979,1.59883477117252,1.01104795856018,1.18981494954309,0.582915596098405,0.656520588725816,0.351693180110137,-0.0609707303623976,-0.187915963626556,-0.368693485241759,0.158372659126778,0.576070850901642,1.24945942954142,1.8224305769127,3.28937568562714,3.45831980758635,2.47025761627339,1.50884547156855,0.971258829487788,1.62537962607677,1.4463986024644,1.63636599703488,1.70432369970101,2.34616311370746,2.28607396447386,2.62937419770926,2.99371609345997,3.11354265954462,2.89869032118239,1.98181929872632,1.43765376407142,0.499011236834996,0.32020955831377,0.351111954913248,0.197032372775337,-0.508884318593859,-1.98545357390123,-2.26542985182183,-2.42516203346263,-2.04911951695425,-2.32298886608201,-2.60010861321723,-2.20086542439648,-2.1543679844431,-1.66542635980475
1,4,0,-1.89644655957561,-1.13481457128118,-0.799178156101507,-0.288498368250077,-0.371384556775983,-0.597593900372619,-1.36160189113043,-1.88571487578401,-2.09262324863878,-1.2052977377921,-1.20288828955317,-0.859660987696085,-1.2937506204572,-0.308934694358879,0.333019222879837,1.59693948301136,1.10691288062287,1.6186594644965,3.09037862496259,4.93035986899306,6.49905061262752,6.85437956314199,7.47236435308121,7.80483479339354,7.65147419821349,7.09464336477069,6.62481010618154,5.57250557722191,5.09191650025149,4.07861701559851,3.92830297964163,3.16648260716466,2.97782266936994,3.5994548479449,3.97707341613925,4.18895475559367,3.69489704009397,3.28839809218676,2.84956730257582,2.06952212097393,1.75954510402421,1.85169042645902,2.07593710163428,1.65578361888232,1.79003760238277,2.02374106973306,3.11509429054274,3.53447297473218,3.56037393064935,2.03322139885779,1.88431050272867,2.46424697061787,2.94245519819,2.5374117044965,1.1565736618173,0.777240447726299,0.888807755458939,0.617303926034763,0.696538066678886,0.0857370355700797,0.325103084162659,1.03751177823151,1.91369297241716,2.61041401854209,1.80994264786873,1.42371429369339,0.650071372575818,0.377019358244871,1.15117444288558,1.71108337404303,2.12416333286337,1.70806644853031,1.72720647798159,2.17658853438401,2.77991286288373,3.36296153047071,3.02585621184531,2.7585085556448,2.47222787403829,1.98295567491443,2.20802658365013,1.45277026942708,1.91182098056306,0.9182499966214,0.562855584537409,-0.34499711818708,-0.457954531599843,-0.829590239450202,-0.980397238702623,-0.868831734004759,-0.58162031220567,-0.535593385103612,-0.963745225608916,-1.29743471148677
1,5,0,-1.30171416137458,-0.545736225820085,-1.07639898942515,-0.692509462801454,-1.4266792294685,-0.658814031432454,-1.03257700132653,0.0875130686216093,0.222390034369079,0.574500692055489,-0.0754216049098409,-0.543014575295681,-0.475240407238431,-0.722504881289507,-0.70581380331036,-0.681816383039822,0.0442086060997597,2.60023548740458,4.96371277600612,6.90402125541133,8.08244078483938,7.9191014621443,7.81031629493506,7.4295043326145,7.01393557275022,6.46121425203837,5.46516325872659,4.44026628760662,3.87671049418349,3.43800269732835,3.69378596395719,3.63194677330223,3.12893140518143,3.19925313090653,3.77922608023028,3.78603482843594,3.24964214816472,2.43443773126097,2.27768058637268,1.83527639082353,1.4047678091725,0.851338408395517,1.57092035434092,1.68947984214909,1.83176843783582,2.1504751520165,2.25183258493475,2.70446320605002,2.13724464160205,2.00608641610161,1.80309567249241,1.4847727376712,1.40116825374345,0.849527460152824,1.34528895952475,1.28389459074032,1.0104536490357,0.2161185769186,-0.470436207122105,-0.53129424341973,-0.733345164809627,-0.948586243711993,0.484419083850345,2.07737637658455,3.04680606878397,1.46826172004787,0.101619478800547,-0.889921277404267,-0.269319033853123,0.41102633092422,1.21098222869937,2.06694183039263,2.51619525838764,2.37793883736754,1.82059140546784,1.6498100544922,2.1746544888965,2.8476970015958,2.68461416790291,2.58208877684882,1.81718069365636,1.1051490391528,0.451275807567567,-0.125128190766082,-0.664748502156797,-1.63515998622774,-1.45820731412595,-1.57500416604549,-1.15090978377391,-1.69323306687388,-1.45937822296656,-0.880158934568607,0.0515432883831706,0.664959153654902
1,6,0,-2.11144428904958,-1.61295693418263,-0.728600280695154,0.0559226553401029,0.547959297618586,-0.0388412720560082,-0.364375951177054,-0.830655403919183,-0.56635776132635,0.423078956254628,0.364346117817444,0.42701984847856,-0.121548614178502,0.518744227142833,1.01534333946582,1.09684535157127,0.369613787336797,1.05039484908665,2.44530149701478,4.04966793600858,4.94863262010807,4.90182557231304,5.64076418439811,5.36976271793448,5.90633336359989,5.5250654925781,5.39452844108377,4.21895845633815,3.72991256712954,3.57973237350021,3.87867766404381,3.82942087114522,3.62856650469416,3.29859011205819,3.28559429127328,3.01309953377302,2.94648901847357,2.38474295577395,2.61734348695531,2.18961220593648,2.00254459689037,1.59803052259559,2.02095423767504,1.89065888489516,2.34467195450755,2.47260760344517,3.07956330440357,2.80878350476165,2.60396286203801,2.17096764753661,2.19938471307858,2.89153370548212,2.54842785470439,2.45606256754012,1.8890174747363,1.71426463339584,1.19873285158292,0.0989039176196234,-0.785718437785339,-0.615138853039977,-0.123152951515347,1.14117395674501,1.73273681580105,1.3955031290825,0.395219755561245,-0.52220204778501,-0.254761437062071,0.388702526754839,1.81540426965664,2.78088239650051,3.70399550490866,3.31346514135352,3.13188841545124,2.81306301493863,2.93068756173995,3.01722645249057,2.79507332575482,2.4918712733142,2.87581280014572,2.56335371598786,3.03781492860272,2.62355917304872,2.52041591020685,1.81548628149969,1.04484656025803,0.258389388556845,-1.00061866888927,-1.24479754901597,-1.23440965323373,-0.938723183476933,-0.194200477949851,-0.253667661212758,-0.564739504816505,-1.62336057578922
1,7,0,-0.786895361664989,-0.178164292697115,-0.122986558993506,-0.174594082551507,-0.660620341078879,-1.41020201794318,-2.069708227585,-1.3389007222036,-0.655264722792182,0.0699508401497588,-0.386881443961469,-0.218870708132668,0.0542085989638882,0.509930378577924,0.941808287206609,1.85125579334706,3.06652326397723,4.52467815439736,6.81475871528846,8.57105649552856,9.68209311046379,9.29716368199753,9.12550117386895,8.68084553674451,7.96198080404809,7.23856262280244,6.25403649771825,5.57645041452585,4.86456936864714,3.61656334532639,2.54489714894457,1.74414102087145,1.93552831695328,2.54691863301672,2.77335977065822,3.34260850066714,3.57029394394036,3.38854898205143,2.40272717139353,1.12784384241836,0.618439757705917,0.267942535159508,0.788724240889091,0.916761597471119,0.775045887750746,0.562869594661934,1.20533567816327,1.69210887884371,1.88085314536101,0.848850643033088,0.462522191908932,0.791892277023199,1.46289409243468,1.95461113329069,2.74301888220507,3.06208436957811,2.82311840599736,1.80760564134435,1.3434894791279,1.01741640016773,0.845263051175591,-0.0285712347914208,1.05364929257404,1.97593435042722,2.7086086953197,2.01912123756715,1.33183127052153,1.36465040953858,1.53873662793644,1.91642099970416,1.86404990032665,1.95224889696575,1.94761973033377,2.26465520223888,1.93919364311687,2.12744757079464,2.14681119512106,2.78022826872397,2.4211731938728,2.2852868234876,1.93118756249543,1.6510416511712,1.1807717756766,0.615668051811572,0.297817664069072,0.526027633932155,0.455862731311787,0.115201425052268,-0.114751362483372,-0.0922569663683892,-0.0965790864893092,-0.431452524058325,-1.26693858809556,-1.25702233933423
1,8,0,-0.111849388115636,0.592505180925515,0.75655525125062,0.617425363050998,-0.00699662313732596,-0.981174007110413,-1.72744240752275,-1.22729930554242,-0.217468064547244,0.479390876305998,-0.671432919823525,-1.49316162906322,-1.49921059500033,-1.02622507311814,-0.521920792155435,0.553712903652101,2.67522653478026,5.64134463299504,8.15072344341215,9.13280059676917,8.63305469603488,7.4702422001137,7.09953361427825,6.84067935699322,6.84664583189258,6.31183854498214,5.72370454526057,5.54191324514696,5.16677601324928,3.92763171351475,2.36569912647487,2.04401185783676,2.18798224883355,2.78751373449898,2.38242503899594,2.66745534921415,2.74243721196151,2.75806666890408,2.36075925767234,1.92072957050443,1.80839399838624,1.29282297557955,1.58595217072232,1.18246778361743,0.986225087175846,0.579123332131187,0.791466478833867,1.11133799028822,1.32180519681515,0.708543304353427,0.268236943166058,0.0968760428968811,0.4889755656384,1.40675895332083,2.42219774560834,2.90377759816436,2.53429813472144,1.81155479113048,1.14582922009317,0.483381805338302,0.201135626294727,-0.158542242755929,1.03044846830884,1.99983835727171,2.64509358105882,2.06089039131639,1.00950278515078,0.939177140196782,1.26171808734721,1.2266327614448,1.38783795868857,1.35105060456365,2.15374034129393,2.88036761953964,2.85707075502889,2.85445784229519,2.4085838906016,2.55748950235339,2.56072806113274,2.52685079810414,2.356920019307,1.83002688339343,0.973295141077524,0.695748265259359,0.70106899729513,1.13974678311286,1.17632712543232,0.274746552186294,-0.709817123175813,-1.30797961523799,-2.06561775028976,-2.2644532177455,-2.45983169153601,-2.1857186224368
1,9,0,-1.83292559659467,-1.92126986297517,-1.03558322781682,-0.661884301167064,-0.2715982980666,-0.0992418428296672,-0.0212297697449568,-0.00102721953813112,-0.109282898463992,0.231882309618778,0.931943629070802,1.11815944909694,0.91816659793188,1.43032593040419,1.96865412212407,2.17468403743968,1.70801553750039,2.09260537512922,3.144732653241,4.21881109673814,5.20269523817373,5.42498714094496,5.69011465948723,5.47048153895185,5.62817116207086,5.8923657390137,5.51789989554403,4.10369087175095,3.08487656288719,2.77457913222955,3.01965485372664,3.19661464825457,3.04464205222203,3.56759731839405,3.87542286061823,3.96027787545645,3.53716717616155,2.86956582909316,2.06392429102232,1.32823523350871,1.23278742370356,0.730653010348846,0.460930548204062,0.121157796305363,0.414275089576532,0.883206519966461,1.0285951955834,1.21691219567916,1.45286261618765,1.39091524292734,1.68195587871039,2.48323639605914,3.0568636263474,3.1792665218583,2.77844159734305,2.06023546786501,1.20936033848921,0.544544944330484,0.274480787384412,0.401953043058267,0.888149320490937,1.40666057417113,2.86379343415843,3.41142606109499,3.48620442186795,1.86169919284329,1.28431469743507,0.73331312147364,1.28252411552179,1.97014021949469,2.21118078231119,2.44054475946197,2.25379505928081,2.69928352511445,3.24721017998561,3.07199453669863,2.28614835987807,1.54603093534507,1.66811470043093,1.79357222213985,1.84053640744965,1.7030137317499,1.43000192031849,0.952663298484131,0.117371478555308,-0.625986988200849,-1.14029635452462,-1.60235463057784,-1.67505994121901,-1.88781716086755,-1.43769251835885,-1.07626913351842,-1.09976680018502,-1.19918931590308
1,10,0,-1.40869102535631,-0.617476261693401,-0.132073094856599,-0.382366978960679,-1.10267602824467,-1.47328398467004,-1.39829107995386,-0.633085221941351,0.410299649951125,1.08179139017614,1.08494557784869,0.539428043944341,0.232248393831576,0.410006353098329,0.337778120300615,0.0126775558912696,0.745637828192248,2.22761442420892,4.39059596391598,5.93063371592366,6.90996863381456,6.74937181250768,6.75058595898034,6.54187171663922,6.16719144762239,5.28510323724641,3.48402734708041,2.70986286526808,2.45470057640941,3.07482319377955,3.36369465646314,3.88353730827312,3.62587479838923,3.40798288615456,3.53577801813281,3.32190403113191,3.30928634553279,2.61051373127216,1.66433007545725,1.16045417903415,0.569482671614335,-0.200456508786338,-0.117869360903016,0.234461955014994,1.04018495307631,0.893885012920744,0.950990459915271,1.03467012801465,1.15142251709724,1.05979934925963,0.610237860224629,0.61825413878773,0.550430360653108,0.685889514895369,1.41360232742454,1.5049276692309,1.23714146722849,-0.0749930330610573,-0.897187072934223,-0.719429879183289,-0.293664070933502,0.263445045359644,1.29426780404806,2.55504016773438,3.00539711270073,1.78705136914858,1.24422194967266,1.06804438113129,1.36555093840123,1.34021155401736,1.61165351326665,1.98341148206286,2.26544187659297,2.09065918192029,2.02247339973853,2.20855453425567,2.4820424484708,2.72210221466287,1.86454376408153,1.70749297503769,1.16271628969106,1.12792311151989,0.261874230605969,-0.040342329449069,-0.303330621069426,0.0499230704653788,-0.428021706494489,0.128362270433254,-0.00925451434435121,-0.156331149428041,-0.0719673500371,0.721732971131341,1.04921975293562,1.0168673016139
